branch_id_1	branch_id_2	omega_no	ocn_no	omega_tip	ocn_tip	comparison	omega_zero	ocn_zero
35	94	11.0555	1.1824			no_vs_zero_sub_mass_sparse_fixed	11.0142	1.1824
35	95	21.8	1.9867			no_vs_zero_sub_mass_sparse_fixed	21.7445	1.9867
35	96	0.5805	0.0047			no_vs_zero_sub_mass_sparse_fixed	0.5805	0.0047
35	97	0.1922	0.0455			no_vs_zero_sub_mass_sparse_fixed	0.1939	0.0455
35	98	0.0035	0.0015			no_vs_zero_sub_mass_sparse_fixed	0.0034	0.0015
35	99	0.5645	2.1326			no_vs_zero_sub_mass_sparse_fixed	0.5665	2.1326
35	100	2.465	0.3129			no_vs_zero_sub_mass_sparse_fixed	2.457	0.3129
35	101	6.9583	0.1228			no_vs_zero_sub_mass_sparse_fixed	6.9289	0.1228
35	102	4.9256	2.578			no_vs_zero_sub_mass_sparse_fixed	4.9569	2.578
35	103	71.3397	7.3808			no_vs_zero_sub_mass_sparse_fixed	71.1188	7.3808
35	104	8.506	0.6601			no_vs_zero_sub_mass_sparse_fixed	8.4834	0.6601
35	105	1.3751	0.3967			no_vs_zero_sub_mass_sparse_fixed	1.3723	0.3967
35	106	6.9784	3.4876			no_vs_zero_sub_mass_sparse_fixed	6.951	3.4876
35	107	4.4503	0.2746			no_vs_zero_sub_mass_sparse_fixed	4.4325	0.2746
35	108	5.7204	6.9193			no_vs_zero_sub_mass_sparse_fixed	5.7106	6.9193
35	109	5.5787	0.2714			no_vs_zero_sub_mass_sparse_fixed	5.558	0.2714
35	110	1.8642	1.607			no_vs_zero_sub_mass_sparse_fixed	1.8611	1.607
35	111	10.2384	2.9636			no_vs_zero_sub_mass_sparse_fixed	10.2004	2.9636
35	112	0.3949	1.1564			no_vs_zero_sub_mass_sparse_fixed	0.3947	1.1564
35	113	21.8338	0.9779			no_vs_zero_sub_mass_sparse_fixed	21.4723	0.9779
35	114	1.1726	0.0621			no_vs_zero_sub_mass_sparse_fixed	1.1678	0.0621
35	115	4.5349	0.2541			no_vs_zero_sub_mass_sparse_fixed	4.5214	0.2541
35	116	1.4165	0.257			no_vs_zero_sub_mass_sparse_fixed	1.4104	0.257
35	117	1.2841	0.1765			no_vs_zero_sub_mass_sparse_fixed	1.2795	0.1765
35	118	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
35	119	0.07	0.0204			no_vs_zero_sub_mass_sparse_fixed	0.0699	0.0204
35	120	0.0941	0.0025			no_vs_zero_sub_mass_sparse_fixed	0.0937	0.0025
35	121	0.6466	0.0677			no_vs_zero_sub_mass_sparse_fixed	0.6448	0.0677
35	122	10.8753	0.9779			no_vs_zero_sub_mass_sparse_fixed	10.8563	0.9779
35	123	7.7273	2.3318			no_vs_zero_sub_mass_sparse_fixed	7.7006	2.3318
35	124	21.757	5.7947			no_vs_zero_sub_mass_sparse_fixed	21.7223	5.7947
35	125	7.4976	0.7673			no_vs_zero_sub_mass_sparse_fixed	7.482	0.7673
35	126	2.2254	0.346			no_vs_zero_sub_mass_sparse_fixed	2.218	0.346
35	127	0.5141	1.7726			no_vs_zero_sub_mass_sparse_fixed	0.5159	1.7726
35	128	3.6861	1.9491			no_vs_zero_sub_mass_sparse_fixed	3.6714	1.9491
35	129	0.3111	0.0447			no_vs_zero_sub_mass_sparse_fixed	0.3101	0.0447
35	130	2.5703	0.5561			no_vs_zero_sub_mass_sparse_fixed	2.5658	0.5561
35	131	8.0359	1.204			no_vs_zero_sub_mass_sparse_fixed	8.0141	1.204
35	132	3.1358	1.2328			no_vs_zero_sub_mass_sparse_fixed	3.1243	1.2328
35	133	4.5355	0.6604			no_vs_zero_sub_mass_sparse_fixed	4.5301	0.6604
35	134	6.5739	0.7501			no_vs_zero_sub_mass_sparse_fixed	6.5735	0.7501
36	38	0.0353	0.0075			no_vs_zero_sub_mass_sparse_fixed	0.0352	0.0075
36	39	0.0022	0.0008			no_vs_zero_sub_mass_sparse_fixed	0.0022	0.0008
36	40	1.4557	0.1447			no_vs_zero_sub_mass_sparse_fixed	1.451	0.1447
36	41	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
36	42	0.0003	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0003	0.0
36	43	0.0039	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0038	0.0
36	44	0.0019	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0019	0.0
36	45	0.2006	0.0003			no_vs_zero_sub_mass_sparse_fixed	0.1997	0.0003
36	46	0.0175	0.0002			no_vs_zero_sub_mass_sparse_fixed	0.0175	0.0002
36	47	0.0437	0.001			no_vs_zero_sub_mass_sparse_fixed	0.0436	0.001
36	48	0.0169	0.0023			no_vs_zero_sub_mass_sparse_fixed	0.0168	0.0023
36	49	0.7237	0.0414			no_vs_zero_sub_mass_sparse_fixed	0.7214	0.0414
36	50	0.4658	0.0563			no_vs_zero_sub_mass_sparse_fixed	0.4637	0.0563
36	51	0.1513	0.035			no_vs_zero_sub_mass_sparse_fixed	0.151	0.035
36	52	2.4082	0.1173			no_vs_zero_sub_mass_sparse_fixed	2.4011	0.1173
36	53	0.0069	0.006			no_vs_zero_sub_mass_sparse_fixed	0.0069	0.006
36	54	3.2099	1.039			no_vs_zero_sub_mass_sparse_fixed	3.1856	1.039
36	55	0.0338	0.0013			no_vs_zero_sub_mass_sparse_fixed	0.0336	0.0013
36	56	0.0236	0.0047			no_vs_zero_sub_mass_sparse_fixed	0.0236	0.0047
36	57	0.0179	0.0025			no_vs_zero_sub_mass_sparse_fixed	0.0177	0.0025
36	58	0.0347	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0347	0.0001
36	59	0.1672	0.0204			no_vs_zero_sub_mass_sparse_fixed	0.1665	0.0204
36	60	0.0513	0.0178			no_vs_zero_sub_mass_sparse_fixed	0.0513	0.0178
36	61	0.0334	0.0191			no_vs_zero_sub_mass_sparse_fixed	0.0335	0.0191
36	62	0.6594	0.1655			no_vs_zero_sub_mass_sparse_fixed	0.6958	0.1655
36	63	3.1553	0.0763			no_vs_zero_sub_mass_sparse_fixed	3.1566	0.0763
36	64	2.3576	0.3167			no_vs_zero_sub_mass_sparse_fixed	2.3567	0.3167
36	65	3.07	0.0041			no_vs_zero_sub_mass_sparse_fixed	3.0522	0.0041
36	66	0.003	0.0003			no_vs_zero_sub_mass_sparse_fixed	0.003	0.0003
36	67	2.2749	0.0503			no_vs_zero_sub_mass_sparse_fixed	2.2765	0.0503
36	68	0.0038	0.0006			no_vs_zero_sub_mass_sparse_fixed	0.0038	0.0006
36	69	0.0019	0.0006			no_vs_zero_sub_mass_sparse_fixed	0.0019	0.0006
36	70	0.0237	0.0074			no_vs_zero_sub_mass_sparse_fixed	0.0235	0.0074
36	71	0.0267	0.0124			no_vs_zero_sub_mass_sparse_fixed	0.0266	0.0124
36	72	0.4842	0.0486			no_vs_zero_sub_mass_sparse_fixed	0.4839	0.0486
36	73	2.2174	0.3863			no_vs_zero_sub_mass_sparse_fixed	2.2164	0.3863
36	74	0.0111	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.011	0.0001
36	75	0.0016	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0016	0.0
36	76	0.0145	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0144	0.0001
36	77	0.2699	0.0077			no_vs_zero_sub_mass_sparse_fixed	0.2681	0.0077
36	78	0.5023	0.0657			no_vs_zero_sub_mass_sparse_fixed	0.4998	0.0657
36	79	0.021	0.004			no_vs_zero_sub_mass_sparse_fixed	0.021	0.004
36	80	0.8334	0.1073			no_vs_zero_sub_mass_sparse_fixed	0.8341	0.1073
36	85	0.0549	0.0074			no_vs_zero_sub_mass_sparse_fixed	0.0547	0.0074
36	86	0.5477	0.1298			no_vs_zero_sub_mass_sparse_fixed	0.5408	0.1298
36	89	7.2367	1.0217			no_vs_zero_sub_mass_sparse_fixed	7.2054	1.0217
36	90	0.2989	0.0246			no_vs_zero_sub_mass_sparse_fixed	0.298	0.0246
36	91	3.5509	0.4454			no_vs_zero_sub_mass_sparse_fixed	3.5545	0.4454
36	92	1.248	0.0172			no_vs_zero_sub_mass_sparse_fixed	1.2468	0.0172
36	93	0.6514	0.0991			no_vs_zero_sub_mass_sparse_fixed	0.6482	0.0991
36	94	11.1333	0.5989			no_vs_zero_sub_mass_sparse_fixed	11.1017	0.5989
36	95	1.7087	0.993			no_vs_zero_sub_mass_sparse_fixed	1.7091	0.993
36	96	2.5363	0.0171			no_vs_zero_sub_mass_sparse_fixed	2.5421	0.0171
36	97	0.0056	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0056	0.0
36	98	0.006	0.0007			no_vs_zero_sub_mass_sparse_fixed	0.006	0.0007
36	99	0.0287	0.025			no_vs_zero_sub_mass_sparse_fixed	0.0287	0.025
36	100	0.4652	0.0496			no_vs_zero_sub_mass_sparse_fixed	0.4654	0.0496
36	101	4.0431	0.0252			no_vs_zero_sub_mass_sparse_fixed	4.0356	0.0252
36	102	3.7301	0.318			no_vs_zero_sub_mass_sparse_fixed	3.7271	0.318
36	103	0.2547	0.0638			no_vs_zero_sub_mass_sparse_fixed	0.2544	0.0638
36	104	0.2706	0.0243			no_vs_zero_sub_mass_sparse_fixed	0.2704	0.0243
36	105	0.1806	0.0293			no_vs_zero_sub_mass_sparse_fixed	0.1813	0.0293
36	106	0.1302	0.0437			no_vs_zero_sub_mass_sparse_fixed	0.1303	0.0437
36	107	0.1014	0.0054			no_vs_zero_sub_mass_sparse_fixed	0.1012	0.0054
36	108	0.0643	0.0656			no_vs_zero_sub_mass_sparse_fixed	0.064	0.0656
36	109	0.0551	0.0023			no_vs_zero_sub_mass_sparse_fixed	0.055	0.0023
36	110	0.2435	0.1385			no_vs_zero_sub_mass_sparse_fixed	0.2428	0.1385
36	111	0.3202	0.0364			no_vs_zero_sub_mass_sparse_fixed	0.3193	0.0364
36	112	0.3238	0.3946			no_vs_zero_sub_mass_sparse_fixed	0.3195	0.3946
36	113	2.6494	0.0637			no_vs_zero_sub_mass_sparse_fixed	2.6193	0.0637
36	114	0.2791	0.0084			no_vs_zero_sub_mass_sparse_fixed	0.2783	0.0084
36	115	0.196	0.0107			no_vs_zero_sub_mass_sparse_fixed	0.1945	0.0107
36	116	18.9145	1.0627			no_vs_zero_sub_mass_sparse_fixed	18.8751	1.0627
36	117	0.561	0.0628			no_vs_zero_sub_mass_sparse_fixed	0.5569	0.0628
36	118	2.7562	0.1198			no_vs_zero_sub_mass_sparse_fixed	2.7646	0.1198
36	119	7.8239	0.1042			no_vs_zero_sub_mass_sparse_fixed	7.8123	0.1042
36	120	1.6565	0.0223			no_vs_zero_sub_mass_sparse_fixed	1.6511	0.0223
36	121	1.0348	0.2747			no_vs_zero_sub_mass_sparse_fixed	1.0342	0.2747
36	122	0.0245	0.0027			no_vs_zero_sub_mass_sparse_fixed	0.0245	0.0027
36	123	5.6469	1.0124			no_vs_zero_sub_mass_sparse_fixed	5.6442	1.0124
36	124	8.8309	1.1452			no_vs_zero_sub_mass_sparse_fixed	8.8393	1.1452
36	125	9.2241	0.2798			no_vs_zero_sub_mass_sparse_fixed	9.2343	0.2798
36	126	0.7709	0.0626			no_vs_zero_sub_mass_sparse_fixed	0.7713	0.0626
36	127	0.2817	0.0987			no_vs_zero_sub_mass_sparse_fixed	0.2821	0.0987
36	128	0.9366	0.7529			no_vs_zero_sub_mass_sparse_fixed	0.9346	0.7529
36	129	0.009	0.0006			no_vs_zero_sub_mass_sparse_fixed	0.009	0.0006
36	130	0.0196	0.0068			no_vs_zero_sub_mass_sparse_fixed	0.0196	0.0068
36	131	0.111	0.0156			no_vs_zero_sub_mass_sparse_fixed	0.1112	0.0156
36	132	0.8139	0.1401			no_vs_zero_sub_mass_sparse_fixed	0.8136	0.1401
36	133	0.8741	0.0986			no_vs_zero_sub_mass_sparse_fixed	0.8753	0.0986
36	134	2.363	0.1953			no_vs_zero_sub_mass_sparse_fixed	2.3672	0.1953
37	38	1.7874	0.0798			no_vs_zero_sub_mass_sparse_fixed	1.7711	0.0798
37	39	0.0159	0.0014			no_vs_zero_sub_mass_sparse_fixed	0.0159	0.0014
37	40	4.9545	0.4144			no_vs_zero_sub_mass_sparse_fixed	4.9378	0.4144
37	41	15.7433	0.0135			no_vs_zero_sub_mass_sparse_fixed	15.6983	0.0135
37	42	0.0012	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0011	0.0
37	43	0.3061	0.0			no_vs_zero_sub_mass_sparse_fixed	0.3054	0.0
37	44	0.1152	0.0007			no_vs_zero_sub_mass_sparse_fixed	0.1148	0.0007
37	45	0.0371	0.0002			no_vs_zero_sub_mass_sparse_fixed	0.0369	0.0002
37	46	0.0539	0.0017			no_vs_zero_sub_mass_sparse_fixed	0.0538	0.0017
37	47	5.4441	0.2226			no_vs_zero_sub_mass_sparse_fixed	5.4307	0.2226
37	48	0.309	0.0208			no_vs_zero_sub_mass_sparse_fixed	0.3081	0.0208
37	49	6.6367	0.4426			no_vs_zero_sub_mass_sparse_fixed	6.6217	0.4426
37	50	2.4233	0.247			no_vs_zero_sub_mass_sparse_fixed	2.4141	0.247
37	51	1.1585	0.3015			no_vs_zero_sub_mass_sparse_fixed	1.1562	0.3015
37	52	8.1027	0.3351			no_vs_zero_sub_mass_sparse_fixed	8.089	0.3351
37	53	0.0087	0.0006			no_vs_zero_sub_mass_sparse_fixed	0.0087	0.0006
37	54	1.0297	0.2058			no_vs_zero_sub_mass_sparse_fixed	1.0264	0.2058
37	55	0.4021	0.0075			no_vs_zero_sub_mass_sparse_fixed	0.3997	0.0075
37	56	0.9298	0.0238			no_vs_zero_sub_mass_sparse_fixed	0.9281	0.0238
37	57	4.5143	0.0369			no_vs_zero_sub_mass_sparse_fixed	4.4988	0.0369
37	58	0.0425	0.0003			no_vs_zero_sub_mass_sparse_fixed	0.0426	0.0003
37	59	0.8693	0.1043			no_vs_zero_sub_mass_sparse_fixed	0.8662	0.1043
37	60	0.8232	0.1145			no_vs_zero_sub_mass_sparse_fixed	0.823	0.1145
37	61	0.83	0.0345			no_vs_zero_sub_mass_sparse_fixed	0.8263	0.0345
37	62	1.9473	0.2829			no_vs_zero_sub_mass_sparse_fixed	1.9638	0.2829
37	63	2.0214	0.1504			no_vs_zero_sub_mass_sparse_fixed	2.0231	0.1504
37	64	2.0383	0.167			no_vs_zero_sub_mass_sparse_fixed	2.0315	0.167
37	65	0.0205	0.0004			no_vs_zero_sub_mass_sparse_fixed	0.0204	0.0004
37	66	0.135	0.0051			no_vs_zero_sub_mass_sparse_fixed	0.1353	0.0051
37	67	1.8452	0.1057			no_vs_zero_sub_mass_sparse_fixed	1.8473	0.1057
37	68	0.0348	0.0003			no_vs_zero_sub_mass_sparse_fixed	0.0346	0.0003
37	69	0.0032	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0031	0.0001
37	70	0.1985	0.0036			no_vs_zero_sub_mass_sparse_fixed	0.1971	0.0036
37	71	0.2173	0.0217			no_vs_zero_sub_mass_sparse_fixed	0.2174	0.0217
37	72	2.2544	0.0864			no_vs_zero_sub_mass_sparse_fixed	2.2466	0.0864
37	73	1.4288	0.2061			no_vs_zero_sub_mass_sparse_fixed	1.4274	0.2061
37	74	0.0026	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0026	0.0
37	75	0.0001	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0001	0.0
37	76	0.1529	0.0009			no_vs_zero_sub_mass_sparse_fixed	0.1515	0.0009
37	77	0.2872	0.0048			no_vs_zero_sub_mass_sparse_fixed	0.2848	0.0048
37	78	0.2542	0.025			no_vs_zero_sub_mass_sparse_fixed	0.2528	0.025
37	79	0.0875	0.0081			no_vs_zero_sub_mass_sparse_fixed	0.0876	0.0081
37	85	1.2425	0.0613			no_vs_zero_sub_mass_sparse_fixed	1.2362	0.0613
37	86	0.5166	0.069			no_vs_zero_sub_mass_sparse_fixed	0.5139	0.069
37	89	0.5776	0.0617			no_vs_zero_sub_mass_sparse_fixed	0.5744	0.0617
37	90	0.06	0.0072			no_vs_zero_sub_mass_sparse_fixed	0.0597	0.0072
37	91	0.3044	0.0097			no_vs_zero_sub_mass_sparse_fixed	0.3031	0.0097
37	92	0.1254	0.0013			no_vs_zero_sub_mass_sparse_fixed	0.1249	0.0013
37	93	0.1392	0.0222			no_vs_zero_sub_mass_sparse_fixed	0.1386	0.0222
37	94	2.0328	0.1123			no_vs_zero_sub_mass_sparse_fixed	2.0292	0.1123
37	95	0.0624	0.0044			no_vs_zero_sub_mass_sparse_fixed	0.0622	0.0044
37	96	7.8333	0.0717			no_vs_zero_sub_mass_sparse_fixed	7.7978	0.0717
37	97	0.0139	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0138	0.0001
37	98	0.2729	0.0066			no_vs_zero_sub_mass_sparse_fixed	0.271	0.0066
37	99	0.2494	0.0367			no_vs_zero_sub_mass_sparse_fixed	0.2491	0.0367
37	100	1.3942	0.1099			no_vs_zero_sub_mass_sparse_fixed	1.3949	0.1099
37	101	5.6684	0.0214			no_vs_zero_sub_mass_sparse_fixed	5.6513	0.0214
37	102	10.0943	0.4856			no_vs_zero_sub_mass_sparse_fixed	10.0717	0.4856
37	103	0.7158	0.0586			no_vs_zero_sub_mass_sparse_fixed	0.7133	0.0586
37	104	11.605	0.2062			no_vs_zero_sub_mass_sparse_fixed	11.5787	0.2062
37	105	1.7235	0.0719			no_vs_zero_sub_mass_sparse_fixed	1.7191	0.0719
37	106	0.3953	0.0312			no_vs_zero_sub_mass_sparse_fixed	0.394	0.0312
37	107	2.1148	0.0387			no_vs_zero_sub_mass_sparse_fixed	2.1084	0.0387
37	108	0.0514	0.0191			no_vs_zero_sub_mass_sparse_fixed	0.0511	0.0191
37	109	0.6972	0.0106			no_vs_zero_sub_mass_sparse_fixed	0.6954	0.0106
37	110	1.2077	0.1973			no_vs_zero_sub_mass_sparse_fixed	1.2037	0.1973
37	111	0.8344	0.1087			no_vs_zero_sub_mass_sparse_fixed	0.8317	0.1087
37	112	2.5282	0.7717			no_vs_zero_sub_mass_sparse_fixed	2.5067	0.7717
37	113	0.4509	0.031			no_vs_zero_sub_mass_sparse_fixed	0.4435	0.031
37	114	1.9104	0.0831			no_vs_zero_sub_mass_sparse_fixed	1.9071	0.0831
37	115	0.9206	0.0366			no_vs_zero_sub_mass_sparse_fixed	0.9203	0.0366
37	116	1.0357	0.0536			no_vs_zero_sub_mass_sparse_fixed	1.0346	0.0536
37	117	0.7419	0.0432			no_vs_zero_sub_mass_sparse_fixed	0.7411	0.0432
37	118	15.9829	0.1556			no_vs_zero_sub_mass_sparse_fixed	15.9174	0.1556
37	119	8.4654	0.1141			no_vs_zero_sub_mass_sparse_fixed	8.4282	0.1141
37	120	0.4239	0.0087			no_vs_zero_sub_mass_sparse_fixed	0.4221	0.0087
37	121	0.3846	0.0226			no_vs_zero_sub_mass_sparse_fixed	0.3839	0.0226
37	122	4.1035	0.1919			no_vs_zero_sub_mass_sparse_fixed	4.09	0.1919
37	123	0.973	0.1069			no_vs_zero_sub_mass_sparse_fixed	0.9696	0.1069
37	124	3.4858	0.1479			no_vs_zero_sub_mass_sparse_fixed	3.4864	0.1479
37	125	8.6366	0.4162			no_vs_zero_sub_mass_sparse_fixed	8.6484	0.4162
37	126	2.1222	0.113			no_vs_zero_sub_mass_sparse_fixed	2.1233	0.113
37	127	2.3307	0.3957			no_vs_zero_sub_mass_sparse_fixed	2.312	0.3957
37	128	1.2212	0.227			no_vs_zero_sub_mass_sparse_fixed	1.2182	0.227
37	129	0.0159	0.0005			no_vs_zero_sub_mass_sparse_fixed	0.0158	0.0005
37	130	1.4665	0.1192			no_vs_zero_sub_mass_sparse_fixed	1.465	0.1192
37	131	2.5755	0.2917			no_vs_zero_sub_mass_sparse_fixed	2.5763	0.2917
37	132	3.1534	0.454			no_vs_zero_sub_mass_sparse_fixed	3.1487	0.454
37	133	1.7578	0.1793			no_vs_zero_sub_mass_sparse_fixed	1.7595	0.1793
37	134	1.416	0.1375			no_vs_zero_sub_mass_sparse_fixed	1.4182	0.1375
38	39	0.5361	0.0632			no_vs_zero_sub_mass_sparse_fixed	0.5316	0.0632
38	40	2.9556	0.5904			no_vs_zero_sub_mass_sparse_fixed	2.9397	0.5904
38	41	194.7578	0.0008			no_vs_zero_sub_mass_sparse_fixed	193.7922	0.0008
38	42	0.0012	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0012	0.0001
38	43	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
38	44	0.0021	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0021	0.0
38	45	0.6756	0.0037			no_vs_zero_sub_mass_sparse_fixed	0.6714	0.0037
38	46	3.2834	0.8784			no_vs_zero_sub_mass_sparse_fixed	3.2868	0.8784
38	47	0.0006	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0006	0.0
38	48	0.3265	0.0352			no_vs_zero_sub_mass_sparse_fixed	0.3251	0.0352
38	49	7.9352	0.7987			no_vs_zero_sub_mass_sparse_fixed	7.9059	0.7987
38	50	1.5581	0.2848			no_vs_zero_sub_mass_sparse_fixed	1.5462	0.2848
38	51	0.0432	0.0361			no_vs_zero_sub_mass_sparse_fixed	0.0429	0.0361
38	52	0.099	0.0074			no_vs_zero_sub_mass_sparse_fixed	0.0984	0.0074
38	53	0.0233	0.0075			no_vs_zero_sub_mass_sparse_fixed	0.0232	0.0075
38	54	0.9801	0.8676			no_vs_zero_sub_mass_sparse_fixed	0.9749	0.8676
38	55	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
38	56	0.0007	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0007	0.0001
38	57	0.0123	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0122	0.0001
38	58	0.0001	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0001	0.0001
38	59	0.021	0.0061			no_vs_zero_sub_mass_sparse_fixed	0.0208	0.0061
38	60	19.5808	1.6092			no_vs_zero_sub_mass_sparse_fixed	19.4441	1.6092
38	61	0.4529	0.0253			no_vs_zero_sub_mass_sparse_fixed	0.4504	0.0253
38	62	127.0023	0.9256			no_vs_zero_sub_mass_sparse_fixed	125.834	0.9256
38	63	10.5722	0.2313			no_vs_zero_sub_mass_sparse_fixed	10.5193	0.2313
38	64	19.4465	2.8717			no_vs_zero_sub_mass_sparse_fixed	19.306	2.8717
38	65	0.0027	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0027	0.0
38	66	0.1837	0.0037			no_vs_zero_sub_mass_sparse_fixed	0.1831	0.0037
38	67	22.1987	1.1127			no_vs_zero_sub_mass_sparse_fixed	22.0907	1.1127
38	68	1.1644	0.0437			no_vs_zero_sub_mass_sparse_fixed	1.1575	0.0437
38	69	0.0028	0.0002			no_vs_zero_sub_mass_sparse_fixed	0.0028	0.0002
38	70	0.4281	0.0244			no_vs_zero_sub_mass_sparse_fixed	0.4251	0.0244
38	71	0.0532	0.0068			no_vs_zero_sub_mass_sparse_fixed	0.0529	0.0068
38	72	0.1439	0.0262			no_vs_zero_sub_mass_sparse_fixed	0.1428	0.0262
38	73	4.2792	0.9516			no_vs_zero_sub_mass_sparse_fixed	4.245	0.9516
38	74	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
38	75	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
38	79	0.0811	0.0229			no_vs_zero_sub_mass_sparse_fixed	0.0805	0.0229
38	80	0.0268	0.0017			no_vs_zero_sub_mass_sparse_fixed	0.0265	0.0017
38	81	0.0036	0.0003			no_vs_zero_sub_mass_sparse_fixed	0.0036	0.0003
38	82	1.8663	0.1745			no_vs_zero_sub_mass_sparse_fixed	1.8646	0.1745
38	83	0.9829	0.6476			no_vs_zero_sub_mass_sparse_fixed	0.973	0.6476
38	84	0.4439	0.0741			no_vs_zero_sub_mass_sparse_fixed	0.4402	0.0741
38	85	0.0854	0.0207			no_vs_zero_sub_mass_sparse_fixed	0.0851	0.0207
38	89	0.063	0.0314			no_vs_zero_sub_mass_sparse_fixed	0.0628	0.0314
38	90	2.6395	0.8909			no_vs_zero_sub_mass_sparse_fixed	2.6262	0.8909
38	91	0.0003	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0003	0.0001
38	92	0.0045	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0044	0.0001
38	93	1.0267	0.9948			no_vs_zero_sub_mass_sparse_fixed	1.0233	0.9948
38	94	0.167	0.0162			no_vs_zero_sub_mass_sparse_fixed	0.1659	0.0162
38	95	0.025	0.0032			no_vs_zero_sub_mass_sparse_fixed	0.0249	0.0032
38	96	0.0211	0.0001			no_vs_zero_sub_mass_sparse_fixed	0.0209	0.0001
38	97	0.0	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0	0.0
38	98	6.1586	0.9081			no_vs_zero_sub_mass_sparse_fixed	6.11	0.9081
38	99	0.1461	0.0371			no_vs_zero_sub_mass_sparse_fixed	0.1453	0.0371
38	100	2.2527	0.1506			no_vs_zero_sub_mass_sparse_fixed	2.2406	0.1506
38	101	0.0684	0.0056			no_vs_zero_sub_mass_sparse_fixed	0.0681	0.0056
38	102	0.0176	0.0031			no_vs_zero_sub_mass_sparse_fixed	0.0175	0.0031
38	103	0.0232	0.005			no_vs_zero_sub_mass_sparse_fixed	0.0231	0.005
38	104	35.026	1.8378			no_vs_zero_sub_mass_sparse_fixed	34.8489	1.8378
38	105	0.0375	0.0037			no_vs_zero_sub_mass_sparse_fixed	0.0373	0.0037
38	106	0.0033	0.0042			no_vs_zero_sub_mass_sparse_fixed	0.0033	0.0042
38	107	0.0569	0.0066			no_vs_zero_sub_mass_sparse_fixed	0.0566	0.0066
38	108	0.6023	1.9365			no_vs_zero_sub_mass_sparse_fixed	0.6013	1.9365
38	109	0.0745	0.0074			no_vs_zero_sub_mass_sparse_fixed	0.0742	0.0074
38	110	1.3618	0.6061			no_vs_zero_sub_mass_sparse_fixed	1.3482	0.6061
38	111	2.6329	0.9654			no_vs_zero_sub_mass_sparse_fixed	2.6226	0.9654
38	112	2.4527	1.9876			no_vs_zero_sub_mass_sparse_fixed	2.4324	1.9876
38	113	0.0124	0.0031			no_vs_zero_sub_mass_sparse_fixed	0.0126	0.0031
38	114	0.0196	0.0017			no_vs_zero_sub_mass_sparse_fixed	0.0195	0.0017
38	115	0.1053	0.0052			no_vs_zero_sub_mass_sparse_fixed	0.1047	0.0052
38	116	0.018	0.0022			no_vs_zero_sub_mass_sparse_fixed	0.0179	0.0022
38	117	0.0759	0.0063			no_vs_zero_sub_mass_sparse_fixed	0.0754	0.0063
38	118	0.1682	0.0009			no_vs_zero_sub_mass_sparse_fixed	0.167	0.0009
38	119	0.0004	0.0			no_vs_zero_sub_mass_sparse_fixed	0.0004	0.0
38	120	0.1469	0.0059			no_vs_zero_sub_mass_sparse_fixed	0.1461	0.0059
38	121	2.6275	0.5805			no_vs_zero_sub_mass_sparse_fixed	2.6166	0.5805
38	122	36.4556	0.9297			no_vs_zero_sub_mass_sparse_fixed	36.3361	0.9297
38	123	1.019	0.1662			no_vs_zero_sub_mass_sparse_fixed	1.0139	0.1662
38	124	4.2685	0.1287			no_vs_zero_sub_mass_sparse_fixed	4.2464	0.1287
38	125	3.9416	0.0685			no_vs_zero_sub_mass_sparse_fixed	3.9181	0.0685
38	126	3.4153	0.177			no_vs_zero_sub_mass_sparse_fixed	3.3967	0.177
38	127	1.1683	0.74			no_vs_zero_sub_mass_sparse_fixed	1.1647	0.74
38	128	2.1936	0.8107			no_vs_zero_sub_mass_sparse_fixed	2.1765	0.8107
