branch_id_1	branch_id_2	is_fg	omegaCany2spe	ECNany2spe	ECSany2spe	method
0	12	N	0.0651	0.0207	0.0604	urn_factorized_approx
0	13	N	0.0	0.0123	0.0479	urn_factorized_approx
0	14	N	0.0	0.0012	0.0147	urn_factorized_approx
0	15	N	0.0149	0.0045	0.0924	urn_factorized_approx
0	16	N	0.0001	0.0123	0.0851	urn_factorized_approx
0	17	N	0.1874	0.0315	0.1806	urn_factorized_approx
0	18	N	0.4798	0.0101	0.1185	urn_factorized_approx
0	19	N	0.0007	0.0023	0.0587	urn_factorized_approx
0	20	N	0.0001	0.0025	0.0506	urn_factorized_approx
0	21	N	0.0042	0.0059	0.013	urn_factorized_approx
0	22	N	0.0	0.0027	0.0226	urn_factorized_approx
0	23	N	0.0	0.0025	0.0206	urn_factorized_approx
0	24	N	0.0	0.0099	0.0391	urn_factorized_approx
0	25	N	0.0006	0.0471	0.2025	urn_factorized_approx
0	26	N	0.0118	0.0403	0.111	urn_factorized_approx
0	27	N	0.0038	0.0012	0.0221	urn_factorized_approx
0	28	N	0.0	0.0075	0.0195	urn_factorized_approx
0	29	N	0.0	0.0001	0.0115	urn_factorized_approx
0	30	N	3.8364	0.0121	0.0377	urn_factorized_approx
0	31	N	0.1667	0.0095	0.0196	urn_factorized_approx
0	32	N	0.0003	0.011	0.059	urn_factorized_approx
0	33	N	0.5095	0.0364	0.0938	urn_factorized_approx
0	34	N	0.0105	0.0064	0.0196	urn_factorized_approx
0	35	N	0.0194	0.0366	0.0303	urn_factorized_approx
0	36	N	0.0069	0.0057	0.0654	urn_factorized_approx
0	37	N	2.62	0.0071	0.0545	urn_factorized_approx
0	38	N	157.2264	0.0175	0.0744	urn_factorized_approx
0	39	N	1.0732	0.0198	0.1247	urn_factorized_approx
0	40	N	3.7965	0.0244	0.0351	urn_factorized_approx
0	41	N	0.0	0.0058	0.0023	urn_factorized_approx
0	42	N	0.2943	0.0021	0.0199	urn_factorized_approx
0	43	N	335.4316	0.0	0.0007	urn_factorized_approx
0	44	N	0.0032	0.0004	0.0427	urn_factorized_approx
0	45	N	0.0004	0.0032	0.0142	urn_factorized_approx
0	46	N	13.4771	0.0121	0.1187	urn_factorized_approx
0	47	N	0.0523	0.0028	0.1279	urn_factorized_approx
0	48	N	1.3215	0.013	0.1508	urn_factorized_approx
0	49	N	3.374	0.0133	0.2326	urn_factorized_approx
0	50	N	1.4318	0.0251	0.2408	urn_factorized_approx
0	51	N	0.2415	0.0273	0.24	urn_factorized_approx
0	52	N	3.3984	0.0079	0.1023	urn_factorized_approx
0	53	N	0.0013	0.0222	0.0805	urn_factorized_approx
0	54	N	0.4583	0.0476	0.3367	urn_factorized_approx
0	55	N	4.2384	0.0109	0.0239	urn_factorized_approx
0	56	N	0.0001	0.0106	0.0345	urn_factorized_approx
0	57	N	0.0129	0.0062	0.0265	urn_factorized_approx
0	58	N	0.0021	0.0093	0.0293	urn_factorized_approx
0	59	N	1.0084	0.0341	0.2927	urn_factorized_approx
0	60	N	0.652	0.0326	0.172	urn_factorized_approx
0	61	N	0.0002	0.015	0.1325	urn_factorized_approx
0	62	N	16.3732	0.0184	0.0692	urn_factorized_approx
0	63	N	0.1852	0.0122	0.0523	urn_factorized_approx
0	64	N	4.5437	0.0295	0.1502	urn_factorized_approx
0	65	N	0.0	0.0065	0.0313	urn_factorized_approx
0	66	N	0.0148	0.0002	0.0135	urn_factorized_approx
0	67	N	0.1499	0.0126	0.0518	urn_factorized_approx
0	68	N	0.1905	0.0077	0.0422	urn_factorized_approx
0	69	N	0.0	0.0253	0.0917	urn_factorized_approx
0	70	N	0.005	0.0073	0.0418	urn_factorized_approx
0	71	N	0.0004	0.0186	0.0931	urn_factorized_approx
0	72	N	0.0088	0.0291	0.131	urn_factorized_approx
0	73	N	0.6683	0.035	0.2181	urn_factorized_approx
0	74	N	0.0	0.0002	0.0098	urn_factorized_approx
0	75	N	0.0	0.002	0.0106	urn_factorized_approx
0	76	N	0.0037	0.0032	0.0292	urn_factorized_approx
0	77	N	2.2494	0.0061	0.0639	urn_factorized_approx
0	78	N	0.2246	0.0225	0.1159	urn_factorized_approx
0	79	N	0.0959	0.0031	0.05	urn_factorized_approx
0	80	N	0.1274	0.0077	0.0886	urn_factorized_approx
0	81	N	0.0618	0.0055	0.0417	urn_factorized_approx
0	82	N	0.0008	0.0043	0.0405	urn_factorized_approx
0	83	N	0.0074	0.0142	0.1367	urn_factorized_approx
0	84	N	0.2987	0.0075	0.1247	urn_factorized_approx
0	85	N	0.0002	0.0155	0.0962	urn_factorized_approx
0	86	N	0.2382	0.0269	0.1504	urn_factorized_approx
0	87	N	0.7495	0.0093	0.1215	urn_factorized_approx
0	88	N	10.3554	0.0051	0.1364	urn_factorized_approx
0	89	N	0.0096	0.0322	0.2702	urn_factorized_approx
0	90	N	0.521	0.0568	0.115	urn_factorized_approx
0	91	N	0.5829	0.0085	0.07	urn_factorized_approx
0	92	N	0.0002	0.0051	0.035	urn_factorized_approx
0	93	N	1.8108	0.0638	0.2465	urn_factorized_approx
0	94	N	3.2489	0.009	0.1293	urn_factorized_approx
0	95	N	0.0062	0.0332	0.0644	urn_factorized_approx
0	96	N	0.0	0.0024	0.0336	urn_factorized_approx
0	97	N	0.0139	0.0016	0.0356	urn_factorized_approx
0	98	N	0.0005	0.0165	0.053	urn_factorized_approx
0	99	N	0.0021	0.0462	0.1152	urn_factorized_approx
0	100	N	0.1934	0.016	0.0927	urn_factorized_approx
0	101	N	0.0001	0.0059	0.0248	urn_factorized_approx
0	102	N	0.0006	0.019	0.0446	urn_factorized_approx
0	103	N	0.0041	0.0359	0.0806	urn_factorized_approx
0	104	N	28.079	0.0179	0.0482	urn_factorized_approx
0	105	N	0.133	0.0113	0.0492	urn_factorized_approx
0	106	N	0.7069	0.0313	0.1136	urn_factorized_approx
0	107	N	1.829	0.0096	0.0589	urn_factorized_approx
0	108	N	1.5792	0.0473	0.2377	urn_factorized_approx
0	111	N	0.039	0.0328	0.1705	urn_factorized_approx
0	112	N	0.3634	0.0803	0.3197	urn_factorized_approx
0	113	N	0.0001	0.0347	0.1894	urn_factorized_approx
0	114	N	0.0059	0.0091	0.0947	urn_factorized_approx
0	115	N	0.0666	0.0033	0.089	urn_factorized_approx
0	116	N	0.9256	0.0117	0.1105	urn_factorized_approx
0	118	N	0.0	0.0046	0.0433	urn_factorized_approx
0	119	N	0.0022	0.0041	0.0718	urn_factorized_approx
0	120	N	0.0002	0.0065	0.0809	urn_factorized_approx
0	121	N	0.02	0.0151	0.1244	urn_factorized_approx
0	122	N	1.3196	0.0154	0.0671	urn_factorized_approx
0	123	N	0.3279	0.0521	0.1202	urn_factorized_approx
0	124	N	0.7825	0.0187	0.0498	urn_factorized_approx
0	125	N	1.513	0.0095	0.0544	urn_factorized_approx
0	126	N	4.0439	0.0142	0.0725	urn_factorized_approx
0	127	N	0.1535	0.0255	0.3752	urn_factorized_approx
0	128	N	0.7991	0.0395	0.2892	urn_factorized_approx
0	129	N	0.0026	0.0136	0.0774	urn_factorized_approx
0	130	N	0.0952	0.0106	0.1258	urn_factorized_approx
0	131	N	1.5581	0.0245	0.1126	urn_factorized_approx
0	132	N	1.6029	0.0329	0.2027	urn_factorized_approx
0	133	N	4.4395	0.01	0.1474	urn_factorized_approx
0	134	N	14.5802	0.0052	0.1375	urn_factorized_approx
0	135	N	7.8545	0.008	0.1739	urn_factorized_approx
0	136	N	2.2	0.0072	0.1699	urn_factorized_approx
0	137	N	1.2768	0.0071	0.1784	urn_factorized_approx
1	3	N	0.0	0.0427	0.1002	urn_factorized_approx
1	5	N	1.2419	0.5037	0.2558	urn_factorized_approx
1	8	N	1.251	0.3269	0.5681	urn_factorized_approx
1	9	N	0.0	0.1253	0.0797	urn_factorized_approx
1	10	N	146.2002	0.0982	0.0399	urn_factorized_approx
1	11	N	0.4222	0.181	0.2508	urn_factorized_approx
1	12	N	0.484	0.1379	0.0982	urn_factorized_approx
1	13	N	0.0208	0.1111	0.1141	urn_factorized_approx
1	14	N	0.0	0.0123	0.0247	urn_factorized_approx
1	15	N	0.0013	0.0523	0.1683	urn_factorized_approx
1	16	N	0.0184	0.0738	0.1471	urn_factorized_approx
1	17	N	0.1327	0.2664	0.3012	urn_factorized_approx
1	18	N	1.0162	0.0889	0.202	urn_factorized_approx
1	19	N	0.0002	0.0197	0.1183	urn_factorized_approx
1	20	N	0.0007	0.0271	0.1049	urn_factorized_approx
1	21	N	0.0004	0.0194	0.0317	urn_factorized_approx
1	22	N	0.0013	0.0293	0.0226	urn_factorized_approx
1	23	N	0.1229	0.0166	0.0398	urn_factorized_approx
1	24	N	0.2886	0.0465	0.0568	urn_factorized_approx
1	25	N	0.244	0.3813	0.3766	urn_factorized_approx
1	26	N	84.8722	0.2407	0.1823	urn_factorized_approx
1	27	N	0.0831	0.0044	0.0428	urn_factorized_approx
1	28	N	0.0	0.0393	0.024	urn_factorized_approx
1	29	N	0.0	0.0119	0.0391	urn_factorized_approx
1	30	N	0.0001	0.0744	0.0617	urn_factorized_approx
1	31	N	0.5746	0.0655	0.023	urn_factorized_approx
1	32	N	0.0	0.0535	0.1031	urn_factorized_approx
1	33	N	2.1757	0.2555	0.1497	urn_factorized_approx
1	34	N	4.6483	0.048	0.0341	urn_factorized_approx
1	35	N	1.0123	0.3235	0.0386	urn_factorized_approx
1	36	N	0.5899	0.0534	0.0957	urn_factorized_approx
1	37	N	1.1178	0.026	0.0859	urn_factorized_approx
1	38	N	0.0072	0.129	0.1332	urn_factorized_approx
1	39	N	0.0	0.1266	0.1975	urn_factorized_approx
1	40	Y	0.3227	0.2081	0.0629	urn_factorized_approx
1	41	N	0.0749	0.0763	0.0129	urn_factorized_approx
1	42	N	0.0	0.0134	0.0603	urn_factorized_approx
1	43	N	0.0	0.0001	0.0001	urn_factorized_approx
1	44	N	5.8672	0.0023	0.0819	urn_factorized_approx
1	45	N	0.0373	0.0099	0.0172	urn_factorized_approx
1	46	N	0.0009	0.0984	0.1906	urn_factorized_approx
1	47	N	0.0009	0.0521	0.2124	urn_factorized_approx
1	48	N	0.0021	0.1201	0.2427	urn_factorized_approx
1	49	N	0.7412	0.0876	0.3476	urn_factorized_approx
1	50	N	0.1315	0.2128	0.3776	urn_factorized_approx
1	51	N	0.1222	0.2424	0.4278	urn_factorized_approx
1	52	N	0.3831	0.0846	0.1722	urn_factorized_approx
1	53	N	0.0001	0.1752	0.1386	urn_factorized_approx
1	54	N	0.8415	0.3887	0.5504	urn_factorized_approx
1	55	N	2.5728	0.1042	0.0495	urn_factorized_approx
1	56	N	6.6882	0.0876	0.06	urn_factorized_approx
1	57	N	0.0245	0.0217	0.0312	urn_factorized_approx
1	58	N	0.5279	0.0777	0.0388	urn_factorized_approx
1	59	N	0.1056	0.2549	0.4743	urn_factorized_approx
1	60	N	0.6001	0.1859	0.2816	urn_factorized_approx
1	61	N	0.0439	0.1144	0.2459	urn_factorized_approx
1	62	N	0.3028	0.1565	0.1003	urn_factorized_approx
1	63	N	1.6328	0.1104	0.0731	urn_factorized_approx
1	64	N	0.8871	0.2196	0.2653	urn_factorized_approx
1	65	N	0.7923	0.0424	0.0428	urn_factorized_approx
1	66	N	2.7567	0.0011	0.0161	urn_factorized_approx
1	67	N	2.2647	0.1011	0.0746	urn_factorized_approx
1	68	N	29.4927	0.0834	0.058	urn_factorized_approx
1	69	N	0.3709	0.1434	0.1455	urn_factorized_approx
1	70	N	5.5524	0.0659	0.0589	urn_factorized_approx
1	71	N	0.0109	0.107	0.1491	urn_factorized_approx
1	72	N	0.6946	0.1723	0.22	urn_factorized_approx
1	73	N	0.6351	0.2303	0.3644	urn_factorized_approx
1	74	N	0.0	0.0089	0.0128	urn_factorized_approx
1	75	N	0.0	0.021	0.0119	urn_factorized_approx
1	76	N	0.0024	0.0224	0.0564	urn_factorized_approx
1	77	N	0.0193	0.0477	0.1181	urn_factorized_approx
1	78	N	0.4979	0.1633	0.2264	urn_factorized_approx
1	79	N	0.0	0.0293	0.0661	urn_factorized_approx
1	80	N	0.2376	0.0468	0.1342	urn_factorized_approx
1	81	N	0.0174	0.0372	0.0646	urn_factorized_approx
1	82	N	0.0099	0.0355	0.0817	urn_factorized_approx
1	83	N	0.1138	0.1248	0.2268	urn_factorized_approx
1	84	N	0.285	0.0608	0.2168	urn_factorized_approx
1	85	N	0.0104	0.1224	0.1475	urn_factorized_approx
1	86	N	0.9126	0.1783	0.2803	urn_factorized_approx
1	87	N	0.394	0.065	0.2141	urn_factorized_approx
1	88	N	2.3124	0.0468	0.2409	urn_factorized_approx
1	89	N	1.377	0.309	0.4349	urn_factorized_approx
1	90	N	0.7104	0.4456	0.1752	urn_factorized_approx
1	91	N	252.0795	0.0807	0.1347	urn_factorized_approx
1	92	N	0.1187	0.025	0.0614	urn_factorized_approx
1	93	N	0.2915	0.3891	0.4068	urn_factorized_approx
1	94	N	0.1953	0.0938	0.2134	urn_factorized_approx
1	95	N	0.0584	0.3137	0.0941	urn_factorized_approx
1	96	N	0.0	0.0276	0.0625	urn_factorized_approx
1	97	N	0.0013	0.0245	0.07	urn_factorized_approx
1	98	N	0.0015	0.1254	0.0825	urn_factorized_approx
1	99	N	0.732	0.3019	0.1651	urn_factorized_approx
1	100	N	0.4502	0.1291	0.1519	urn_factorized_approx
1	101	N	167.277	0.051	0.0401	urn_factorized_approx
1	102	N	1.9423	0.1332	0.0943	urn_factorized_approx
1	103	N	0.7176	0.3039	0.1565	urn_factorized_approx
1	104	N	0.2126	0.1209	0.0794	urn_factorized_approx
1	105	N	0.9009	0.0625	0.1011	urn_factorized_approx
1	106	N	2.1255	0.2101	0.202	urn_factorized_approx
1	107	N	0.4879	0.0789	0.1118	urn_factorized_approx
1	108	N	0.6971	0.3518	0.3673	urn_factorized_approx
1	111	N	0.8293	0.2678	0.2807	urn_factorized_approx
1	112	N	0.4636	0.5545	0.5769	urn_factorized_approx
1	113	N	0.0065	0.219	0.3685	urn_factorized_approx
1	114	N	0.0753	0.0823	0.1661	urn_factorized_approx
1	115	N	1.2522	0.0488	0.1555	urn_factorized_approx
1	116	N	0.6001	0.0906	0.1965	urn_factorized_approx
1	118	N	0.0	0.0292	0.0683	urn_factorized_approx
1	119	N	0.0	0.0394	0.117	urn_factorized_approx
1	120	N	0.0066	0.0586	0.1307	urn_factorized_approx
1	121	N	0.0947	0.1169	0.213	urn_factorized_approx
1	122	N	0.4256	0.146	0.0962	urn_factorized_approx
1	123	N	2.3623	0.421	0.1752	urn_factorized_approx
1	124	N	0.6356	0.1929	0.0773	urn_factorized_approx
1	125	N	0.5046	0.0752	0.083	urn_factorized_approx
1	126	N	1.0504	0.1177	0.1143	urn_factorized_approx
1	127	N	0.7723	0.2202	0.6319	urn_factorized_approx
1	128	N	0.8921	0.3547	0.4946	urn_factorized_approx
1	129	N	0.0381	0.0713	0.1063	urn_factorized_approx
1	130	N	0.5646	0.1	0.2121	urn_factorized_approx
1	131	N	1.0235	0.165	0.1824	urn_factorized_approx
1	132	N	0.4434	0.2048	0.3342	urn_factorized_approx
1	133	N	1.4464	0.0753	0.2664	urn_factorized_approx
1	134	N	2.8256	0.0445	0.2436	urn_factorized_approx
1	135	N	2.701	0.067	0.2934	urn_factorized_approx
1	136	N	1.735	0.0719	0.3017	urn_factorized_approx
1	137	N	1.755	0.0719	0.3038	urn_factorized_approx
2	5	N	1.1027	0.0683	0.2305	urn_factorized_approx
2	8	N	0.0577	0.0507	0.5372	urn_factorized_approx
2	9	N	0.005	0.0181	0.0996	urn_factorized_approx
2	10	N	0.5588	0.0084	0.0334	urn_factorized_approx
2	11	N	2.1034	0.0297	0.2187	urn_factorized_approx
2	12	N	0.1178	0.0201	0.088	urn_factorized_approx
2	13	N	0.0014	0.0077	0.0824	urn_factorized_approx
2	14	N	0.0	0.0025	0.0168	urn_factorized_approx
2	15	N	0.026	0.0107	0.1616	urn_factorized_approx
2	16	N	0.0004	0.0097	0.1097	urn_factorized_approx
2	17	N	0.3509	0.0302	0.3339	urn_factorized_approx
2	18	N	1.3861	0.0107	0.2229	urn_factorized_approx
2	19	N	0.0003	0.0068	0.1055	urn_factorized_approx
2	20	N	0.0019	0.0069	0.1001	urn_factorized_approx
2	21	N	0.0005	0.0015	0.0299	urn_factorized_approx
2	22	N	0.0001	0.0016	0.0189	urn_factorized_approx
2	23	N	0.0007	0.0029	0.0345	urn_factorized_approx
2	24	N	0.0002	0.004	0.0576	urn_factorized_approx
2	25	N	0.3957	0.0504	0.3384	urn_factorized_approx
2	26	N	3.0097	0.0281	0.202	urn_factorized_approx
2	27	N	0.0026	0.0016	0.0545	urn_factorized_approx
2	28	N	0.0002	0.0045	0.0148	urn_factorized_approx
2	29	N	0.0	0.0002	0.0227	urn_factorized_approx
2	30	N	0.4967	0.0112	0.0521	urn_factorized_approx
2	31	N	0.0256	0.0087	0.0277	urn_factorized_approx
2	32	N	0.0001	0.0151	0.0827	urn_factorized_approx
2	33	N	0.4247	0.0391	0.1627	urn_factorized_approx
2	34	N	0.0316	0.0059	0.0312	urn_factorized_approx
2	35	N	0.0437	0.0448	0.0602	urn_factorized_approx
2	36	N	0.0133	0.002	0.1177	urn_factorized_approx
2	37	N	2.1429	0.0048	0.0997	urn_factorized_approx
2	38	N	0.0557	0.0171	0.1251	urn_factorized_approx
2	39	N	0.0879	0.0126	0.1525	urn_factorized_approx
2	40	N	1.1004	0.0315	0.055	urn_factorized_approx
2	41	N	0.3479	0.0088	0.0042	urn_factorized_approx
2	42	N	0.0259	0.0018	0.0353	urn_factorized_approx
2	43	N	0.1985	0.0	0.0004	urn_factorized_approx
2	44	N	0.0003	0.0016	0.08	urn_factorized_approx
2	45	N	0.0021	0.0015	0.0193	urn_factorized_approx
2	46	N	16.1488	0.0117	0.1834	urn_factorized_approx
2	47	N	0.0031	0.0065	0.2305	urn_factorized_approx
2	48	N	3.2038	0.0161	0.2496	urn_factorized_approx
2	49	N	3.652	0.0161	0.3776	urn_factorized_approx
2	50	N	3.6849	0.0288	0.3759	urn_factorized_approx
2	51	N	0.2362	0.0336	0.4217	urn_factorized_approx
2	52	N	11.3016	0.0087	0.1891	urn_factorized_approx
2	53	N	0.0001	0.0227	0.1097	urn_factorized_approx
2	54	N	0.2696	0.0553	0.514	urn_factorized_approx
2	55	N	10.8369	0.0111	0.0338	urn_factorized_approx
2	56	N	0.0773	0.0092	0.0382	urn_factorized_approx
2	57	N	0.0031	0.0024	0.0296	urn_factorized_approx
2	58	N	9.1942	0.014	0.0534	urn_factorized_approx
2	59	N	0.0765	0.0391	0.4795	urn_factorized_approx
2	60	N	5.3616	0.03	0.2836	urn_factorized_approx
2	61	N	4.0959	0.0188	0.2303	urn_factorized_approx
2	62	N	6.2242	0.0211	0.1318	urn_factorized_approx
2	63	N	3.9631	0.0178	0.0827	urn_factorized_approx
2	64	N	0.016	0.0202	0.261	urn_factorized_approx
2	65	N	0.0037	0.0057	0.0414	urn_factorized_approx
2	66	N	0.0149	0.0004	0.0184	urn_factorized_approx
2	67	N	3.3234	0.0141	0.0778	urn_factorized_approx
2	68	N	0.0313	0.0146	0.0604	urn_factorized_approx
2	69	N	0.0137	0.0171	0.1226	urn_factorized_approx
2	70	N	0.9137	0.0059	0.0746	urn_factorized_approx
2	71	N	0.0001	0.0176	0.1519	urn_factorized_approx
2	72	N	0.0032	0.0218	0.2268	urn_factorized_approx
2	73	N	0.248	0.0275	0.3688	urn_factorized_approx
2	74	N	0.0	0.0037	0.0094	urn_factorized_approx
2	75	N	0.0	0.004	0.0099	urn_factorized_approx
2	76	N	0.262	0.0046	0.0416	urn_factorized_approx
2	77	N	0.0798	0.0062	0.1046	urn_factorized_approx
2	78	N	0.0417	0.0219	0.1992	urn_factorized_approx
2	79	N	0.1275	0.0041	0.0679	urn_factorized_approx
2	80	N	0.7681	0.0056	0.1343	urn_factorized_approx
2	81	N	0.131	0.0019	0.0668	urn_factorized_approx
2	82	N	0.058	0.0022	0.0835	urn_factorized_approx
2	83	N	0.5692	0.0182	0.2599	urn_factorized_approx
2	84	N	2.4154	0.0081	0.2172	urn_factorized_approx
2	85	N	0.0607	0.0159	0.1233	urn_factorized_approx
2	86	N	0.1577	0.0273	0.2703	urn_factorized_approx
2	87	N	5.0492	0.0072	0.2263	urn_factorized_approx
2	88	N	4.1263	0.0066	0.2407	urn_factorized_approx
2	89	N	0.0542	0.0412	0.4162	urn_factorized_approx
2	90	N	1.209	0.0514	0.1625	urn_factorized_approx
2	91	N	7.8722	0.0117	0.1207	urn_factorized_approx
2	92	N	0.0026	0.0031	0.0474	urn_factorized_approx
2	93	N	0.0293	0.0531	0.4266	urn_factorized_approx
2	94	N	1.4554	0.0102	0.215	urn_factorized_approx
2	95	N	0.1874	0.0457	0.0941	urn_factorized_approx
2	96	N	0.0	0.0077	0.0488	urn_factorized_approx
2	97	N	0.0001	0.0102	0.0698	urn_factorized_approx
2	98	N	0.0033	0.0148	0.0735	urn_factorized_approx
2	99	N	0.5503	0.0314	0.1587	urn_factorized_approx
2	100	N	0.5241	0.0165	0.1395	urn_factorized_approx
2	101	N	0.0282	0.0078	0.0388	urn_factorized_approx
2	102	N	0.3047	0.017	0.0726	urn_factorized_approx
2	103	N	0.1496	0.0326	0.1644	urn_factorized_approx
2	104	N	7.5802	0.0194	0.0662	urn_factorized_approx
2	105	N	0.2393	0.0135	0.0754	urn_factorized_approx
2	106	N	5.3438	0.0267	0.227	urn_factorized_approx
2	107	N	3.6574	0.0108	0.1075	urn_factorized_approx
2	108	N	0.0316	0.0442	0.3898	urn_factorized_approx
2	111	N	0.0332	0.0371	0.2894	urn_factorized_approx
2	112	N	1.3815	0.0833	0.5238	urn_factorized_approx
2	113	N	0.0128	0.0164	0.3357	urn_factorized_approx
2	114	N	0.3232	0.0081	0.1672	urn_factorized_approx
2	115	N	9.1071	0.0038	0.1563	urn_factorized_approx
2	116	N	1.6984	0.0101	0.2025	urn_factorized_approx
2	118	N	0.0	0.0032	0.0849	urn_factorized_approx
2	119	N	0.0	0.0051	0.1112	urn_factorized_approx
2	120	N	0.0004	0.0136	0.1294	urn_factorized_approx
2	121	N	1.6186	0.016	0.2179	urn_factorized_approx
2	122	N	9.4426	0.0256	0.096	urn_factorized_approx
2	123	N	0.3197	0.0478	0.1736	urn_factorized_approx
2	124	N	2.7041	0.0247	0.0637	urn_factorized_approx
2	125	N	0.4544	0.0099	0.0853	urn_factorized_approx
2	126	N	1.1942	0.0151	0.1055	urn_factorized_approx
2	127	N	0.116	0.0317	0.5583	urn_factorized_approx
2	128	N	1.6206	0.0482	0.4881	urn_factorized_approx
2	129	N	0.0002	0.0146	0.0989	urn_factorized_approx
2	130	N	0.0459	0.0152	0.2033	urn_factorized_approx
2	131	N	0.4982	0.0199	0.2029	urn_factorized_approx
2	132	N	0.5789	0.0296	0.3678	urn_factorized_approx
2	133	N	2.1663	0.0102	0.2665	urn_factorized_approx
2	134	N	3.0509	0.0068	0.2464	urn_factorized_approx
2	135	N	2.3378	0.0106	0.302	urn_factorized_approx
2	136	N	4.0678	0.0093	0.2906	urn_factorized_approx
2	137	N	2.4	0.0092	0.2992	urn_factorized_approx
3	5	N	1.0714	0.0805	0.2871	urn_factorized_approx
3	8	N	0.3167	0.0565	0.6351	urn_factorized_approx
3	9	N	0.0049	0.0263	0.089	urn_factorized_approx
3	10	N	0.0	0.0119	0.0445	urn_factorized_approx
3	11	N	1.3213	0.0435	0.2784	urn_factorized_approx
3	12	N	0.0065	0.0284	0.1192	urn_factorized_approx
3	13	N	1.5935	0.0111	0.1083	urn_factorized_approx
3	14	N	0.0	0.0041	0.0226	urn_factorized_approx
3	15	N	8.4799	0.0125	0.1873	urn_factorized_approx
3	16	N	0.0002	0.0103	0.1506	urn_factorized_approx
3	17	N	1.1556	0.035	0.3251	urn_factorized_approx
3	18	N	1.1573	0.0107	0.2377	urn_factorized_approx
3	19	N	0.0021	0.0064	0.1049	urn_factorized_approx
3	20	N	0.0025	0.0079	0.1142	urn_factorized_approx
3	21	N	0.0093	0.0034	0.0299	urn_factorized_approx
3	22	N	0.0	0.0039	0.0338	urn_factorized_approx
3	23	N	0.0003	0.0058	0.0359	urn_factorized_approx
3	24	N	0.0078	0.0121	0.0508	urn_factorized_approx
3	25	N	0.3679	0.067	0.3765	urn_factorized_approx
3	26	N	0.0103	0.0416	0.2031	urn_factorized_approx
3	27	N	0.0485	0.0023	0.0619	urn_factorized_approx
3	28	N	0.0432	0.0034	0.0319	urn_factorized_approx
3	29	N	0.0	0.001	0.0355	urn_factorized_approx
3	30	N	0.0892	0.0133	0.0578	urn_factorized_approx
3	31	N	0.0004	0.0139	0.0203	urn_factorized_approx
3	32	N	0.0002	0.0264	0.1065	urn_factorized_approx
3	33	N	1.6801	0.0441	0.1823	urn_factorized_approx
3	34	N	0.0028	0.0068	0.0483	urn_factorized_approx
3	35	N	0.0031	0.0499	0.0695	urn_factorized_approx
3	36	N	0.0005	0.004	0.1327	urn_factorized_approx
3	37	N	1.4322	0.0071	0.106	urn_factorized_approx
3	38	N	0.009	0.0292	0.1743	urn_factorized_approx
3	39	N	1.4809	0.0238	0.1739	urn_factorized_approx
3	40	N	0.3598	0.0343	0.0688	urn_factorized_approx
3	41	N	7086.3166	0.0058	0.0089	urn_factorized_approx
3	42	N	7.1476	0.0039	0.055	urn_factorized_approx
3	43	N	0.0023	0.0	0.0013	urn_factorized_approx
3	44	N	0.0043	0.0022	0.0965	urn_factorized_approx
3	45	N	0.0371	0.0053	0.018	urn_factorized_approx
3	46	N	0.1591	0.0144	0.2271	urn_factorized_approx
3	47	N	3.1586	0.0106	0.241	urn_factorized_approx
3	48	N	0.2536	0.0191	0.2804	urn_factorized_approx
3	49	N	0.0289	0.0182	0.3776	urn_factorized_approx
3	50	N	4.231	0.0325	0.4203	urn_factorized_approx
3	51	N	0.7655	0.0418	0.4725	urn_factorized_approx
3	52	N	4.4401	0.0104	0.2216	urn_factorized_approx
3	53	N	0.0508	0.0269	0.1046	urn_factorized_approx
3	54	N	2.5676	0.0722	0.5623	urn_factorized_approx
3	55	N	6.9344	0.0121	0.0369	urn_factorized_approx
3	56	N	0.006	0.0172	0.0404	urn_factorized_approx
3	57	N	0.0045	0.0043	0.0155	urn_factorized_approx
3	58	N	0.0002	0.0154	0.0566	urn_factorized_approx
3	59	N	0.0587	0.0526	0.539	urn_factorized_approx
3	60	N	0.0135	0.0438	0.3112	urn_factorized_approx
3	61	N	0.0003	0.0184	0.2499	urn_factorized_approx
3	62	N	0.0216	0.028	0.0887	urn_factorized_approx
3	63	N	0.1686	0.0219	0.0588	urn_factorized_approx
3	64	N	0.0364	0.0323	0.3167	urn_factorized_approx
3	65	N	3388.3581	0.0093	0.0455	urn_factorized_approx
3	66	N	0.2563	0.0008	0.0108	urn_factorized_approx
3	67	N	0.1876	0.0213	0.063	urn_factorized_approx
3	68	N	0.006	0.0174	0.0491	urn_factorized_approx
3	69	N	0.0	0.0342	0.1353	urn_factorized_approx
3	70	N	0.2804	0.0109	0.0507	urn_factorized_approx
3	71	N	0.0033	0.0265	0.1691	urn_factorized_approx
3	72	N	0.0318	0.0258	0.2561	urn_factorized_approx
3	73	N	8.6065	0.0438	0.4149	urn_factorized_approx
3	74	N	0.0	0.0024	0.0182	urn_factorized_approx
3	75	N	0.0	0.0061	0.0234	urn_factorized_approx
3	76	N	1.3584	0.0047	0.0578	urn_factorized_approx
3	77	N	0.1302	0.0093	0.13	urn_factorized_approx
3	78	N	0.2894	0.0299	0.2478	urn_factorized_approx
3	79	N	0.0819	0.005	0.0838	urn_factorized_approx
3	80	N	0.5646	0.0088	0.1381	urn_factorized_approx
3	81	N	0.002	0.0032	0.0844	urn_factorized_approx
